"word","count","nextWord","phrase"
"the last of the",17,"the","the last of"
"i've been working on",17,"on","i've been working"
"seems to be a",17,"a","seems to be"
"to me and i",17,"i","to me and"
"have the opportunity to",17,"to","have the opportunity"
"it was a lot",17,"lot","it was a"
"over medium high heat",17,"heat","over medium high"
"made it to the",17,"the","made it to"
"i will have to",17,"to","i will have"
"in front of you",17,"you","in front of"
"please feel free to",17,"to","please feel free"
"have to have a",17,"a","have to have"
"i think it was",17,"was","i think it"
"do not have the",17,"the","do not have"
"you want to do",17,"do","you want to"
"that this is a",17,"a","that this is"
"are one of the",17,"the","are one of"
"in a state of",17,"of","in a state"
"what do you want",17,"want","what do you"
"it is not the",17,"the","it is not"
"as if it were",17,"were","as if it"
"the same time i",17,"i","the same time"
"on the way home",16,"home","on the way"
"be the first to",16,"to","be the first"
"thanks for all the",16,"the","thanks for all"
"when i get home",16,"home","when i get"
"if you don't like",16,"like","if you don't"
"from one of my",16,"my","from one of"
"to be a great",16,"great","to be a"
"back in the day",16,"day","back in the"
"for some reason i",16,"i","for some reason"
"a great place to",16,"to","a great place"
"a good idea to",16,"to","a good idea"
"can't wait for the",16,"the","can't wait for"
"did a great job",16,"job","did a great"
"on the verge of",16,"of","on the verge"
"you have to go",16,"go","you have to"
"the site of the",16,"the","the site of"
"got a lot of",16,"of","got a lot"
"over the past two",16,"two","over the past"
"to see that the",16,"the","to see that"
"in the third quarter",16,"quarter","in the third"
"if you're going to",16,"to","if you're going"
"it is not a",16,"a","it is not"
"you have no idea",16,"idea","you have no"
"the last few months",16,"months","the last few"
"are more likely to",16,"to","are more likely"
"a fan of the",16,"the","a fan of"
"long way to go",16,"go","long way to"
"wait to see what",16,"what","wait to see"
"be able to make",16,"make","be able to"
"look forward to seeing",16,"seeing","look forward to"
"to see if i",16,"i","to see if"
"when i got home",16,"home","when i got"
"the idea of a",16,"a","the idea of"
"in need of a",16,"a","in need of"
"this is what we",16,"we","this is what"
"i'm not sure what",16,"what","i'm not sure"
"to sign up for",16,"for","to sign up"
"i am looking forward",16,"forward","i am looking"
"the best part of",16,"of","the best part"
"there's going to be",16,"be","there's going to"
"it doesn't have to",16,"to","it doesn't have"
"get in the way",16,"way","get in the"
"has to do with",16,"with","has to do"
"all of this is",16,"is","all of this"
"on the same day",16,"day","on the same"
"the other day and",16,"and","the other day"
"to make sure the",16,"the","to make sure"
"the last few days",16,"days","the last few"
"don't know if i",16,"i","don't know if"
"a lot of them",16,"them","a lot of"
"i don't think so",16,"so","i don't think"
"all of you who",16,"who","all of you"
"going to try to",16,"to","going to try"
"the spirit of the",16,"the","the spirit of"
"and you know what",16,"what","and you know"
"end of the week",16,"week","end of the"
"did not want to",16,"to","did not want"
"the way it is",16,"is","the way it"
"what happens when you",16,"you","what happens when"
"i was so excited",16,"excited","i was so"
"of the day i",16,"i","of the day"
"in a variety of",16,"of","in a variety"
"the next day i",16,"i","the next day"
"to the united states",16,"states","to the united"
"anything to do with",16,"with","anything to do"
"to the best of",16,"of","to the best"
"but in the end",16,"end","but in the"
"by the time the",16,"the","by the time"
"are looking for a",16,"a","are looking for"
"that part of the",16,"the","that part of"
"it will be the",16,"the","it will be"
"in the course of",16,"of","in the course"
"but there is a",16,"a","but there is"
"the winner of the",16,"the","the winner of"
"it is a good",16,"good","it is a"
"time of the year",16,"year","time of the"
"in the area of",16,"of","in the area"
"it was such a",16,"a","it was such"
"in order to make",16,"make","in order to"
"do not have a",16,"a","do not have"
"for one of the",16,"the","for one of"
"to be a very",16,"very","to be a"
"at a time and",16,"and","at a time"
"hundreds of thousands of",16,"of","hundreds of thousands"
"i can think of",16,"of","i can think"
"this is the best",16,"best","this is the"
"one of the more",16,"more","one of the"
"to be the most",16,"most","to be the"
"has nothing to do",16,"do","has nothing to"
"i don't know about",16,"about","i don't know"
"the story of a",16,"a","the story of"
"going to be able",16,"able","going to be"
"nothing more than a",16,"a","nothing more than"
"the best of the",16,"the","the best of"
"feel the need to",16,"to","feel the need"
"the problem is that",16,"that","the problem is"
"this is a good",16,"good","this is a"
"would love to hear",16,"hear","would love to"
"of the things that",16,"that","of the things"
"a matter of fact",16,"fact","a matter of"
"to give it a",16,"a","to give it"
"you do not have",16,"have","you do not"
"i am not going",16,"going","i am not"
"am not going to",16,"to","am not going"
"so that i could",16,"could","so that i"
"amazon services llc and",16,"and","amazon services llc"
"incorporated in item c",16,"c","incorporated in item"
"in item c above",16,"above","in item c"
"is the fact that",16,"that","is the fact"
"he said in a",15,"a","he said in"
"of my all time",15,"time","of my all"
"great to meet you",15,"you","great to meet"
"me when i was",15,"was","me when i"
"i had a great",15,"great","i had a"
"for a few hours",15,"hours","for a few"
"to be honest i",15,"i","to be honest"
"to be the best",15,"best","to be the"
"i am in the",15,"the","i am in"
"and you have to",15,"to","and you have"
"so proud of you",15,"you","so proud of"
"all i can do",15,"do","all i can"
"on the lookout for",15,"for","on the lookout"
"i have come to",15,"to","i have come"
"what did you think",15,"think","what did you"
"do i need to",15,"to","do i need"
"i don't know where",15,"where","i don't know"
"more than percent of",15,"of","more than percent"
"the state department of",15,"of","the state department"
"it is difficult to",15,"to","it is difficult"
"in the middle east",15,"east","in the middle"
"at the time and",15,"and","at the time"
"now i have to",15,"to","now i have"
"in a few weeks",15,"weeks","in a few"
"is the same as",15,"as","is the same"
"that there was a",15,"a","that there was"
"to get away from",15,"from","to get away"
"we have to do",15,"do","we have to"
"the first thing i",15,"i","the first thing"
"what i wanted to",15,"to","what i wanted"
"so much better than",15,"than","so much better"
"of the university of",15,"of","of the university"
"in the second quarter",15,"quarter","in the second"
"over the next few",15,"few","over the next"
"is made up of",15,"of","is made up"
"a year and a",15,"a","a year and"
"a long time to",15,"to","a long time"
"people in the world",15,"world","people in the"
"may be able to",15,"to","may be able"
"if you don't know",15,"know","if you don't"
"a couple of times",15,"times","a couple of"
"all i have to",15,"to","all i have"
"don't want to go",15,"go","don't want to"
"the best in the",15,"the","the best in"
"and let me know",15,"know","and let me"
"of the rest of",15,"of","of the rest"
"to get back into",15,"into","to get back"
"i love you and",15,"and","i love you"
"would have been a",15,"a","would have been"
"to talk to you",15,"you","to talk to"
"later in the day",15,"day","later in the"
"the height of the",15,"the","the height of"
"look forward to the",15,"the","look forward to"
"i was thinking about",15,"about","i was thinking"
"might be able to",15,"to","might be able"
"more than a dozen",15,"dozen","more than a"
"but at the same",15,"same","but at the"
"for the past two",15,"two","for the past"
"it can be a",15,"a","it can be"
"to be a little",15,"little","to be a"
"from the university of",15,"of","from the university"
"said it was a",15,"a","said it was"
"the one and only",15,"only","the one and"
"on the part of",15,"of","on the part"
"for all of the",15,"the","for all of"
"you want me to",15,"to","you want me"
"i'm not the only",15,"only","i'm not the"
"man and a woman",15,"woman","man and a"
"a glass of wine",15,"wine","a glass of"
"when you have a",15,"a","when you have"
"the start of a",15,"a","the start of"
"in the u.s and",15,"and","in the u.s"
"in the world to",15,"to","in the world"
"i don't know i",15,"i","i don't know"
"it's time for a",15,"a","it's time for"
"to the back of",15,"of","to the back"
"i grew up in",15,"in","i grew up"
"needs to be done",15,"done","needs to be"
"i wanted to go",15,"go","i wanted to"
"the u.s supreme court",15,"court","the u.s supreme"
"would have to be",15,"be","would have to"
"there has been a",15,"a","there has been"
"the second half of",15,"of","the second half"
"that most of the",15,"the","that most of"
"a spokeswoman for the",15,"the","a spokeswoman for"
"more than a decade",15,"decade","more than a"
"have been trying to",15,"to","have been trying"
"towards the end of",15,"of","towards the end"
"we need to get",15,"get","we need to"
"if you don't want",15,"want","if you don't"
"need to find a",15,"a","need to find"
"to get used to",15,"to","to get used"
"the beginning of a",15,"a","the beginning of"
"in the world and",15,"and","in the world"
"but i think i",15,"i","but i think"
"to focus on the",15,"the","to focus on"
"in the meantime i",15,"i","in the meantime"
"to let you know",15,"know","to let you"
"would like to have",15,"have","would like to"
"that we have to",15,"to","that we have"
"and a half years",15,"years","and a half"
"to a lot of",15,"of","to a lot"
"for minutes or until",15,"until","for minutes or"
"there were a lot",15,"lot","there were a"
"were a lot of",15,"of","were a lot"
